frame,gpsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
2671,36,0.177379,120,0.487621,181.43,0.08,4,0.98,-10.819,5.416,-19.899,-1.12,-3.69,-0.03,1.08,1.79
2672,36,0.177378,120,0.487621,181.39,0.27,4,0.98,6.265,-5.085,0.567,-1.15,-3.63,-0.03,1.28,1.72
2673,36,0.177378,120,0.487621,181.38,-0.26,4,0.98,-5.904,7.01,-16.572,-1.15,-3.71,-0.03,1.26,1.68
2674,36,0.177378,120,0.487621,181.37,-0.55,4,1.01,-1.81,-1.516,7.482,-1.12,-3.34,-0.03,1.21,1.58
2675,36,0.177378,120,0.487621,181.37,0.27,4,1.01,-2.402,-3.246,-20.001,-1.08,-3.53,-0.03,1.14,1.54
2676,36,0.177378,120,0.487621,181.36,0.37,4,0.98,0.281,0.169,-13.281,-1.07,-3.63,-0.03,1.11,1.54
2677,36,0.177378,120,0.487621,181.36,-0.06,4,0.98,-4.554,11.189,-19.656,-1.04,-3.65,-0.03,1.04,1.5
2678,36,0.177377,120,0.487621,181.35,-0.12,4,0.96,1.273,-1.355,-8.516,-1,-3.71,-0.03,1,1.57
2679,36,0.177377,120,0.487621,181.34,-0.44,4,0.96,-1.809,1.168,4.064,-0.96,-3.63,-0.03,1.04,1.55
2680,36,0.177377,120,0.487621,181.32,0.45,4,0.96,-1.807,1.167,4.065,-0.94,-3.49,-0.03,1,1.57
2681,36,0.177377,120,0.487621,181.3,0.61,4,1,12.26,-10.789,-13.861,-0.96,-3.62,-0.03,1.06,1.53
2682,36,0.177377,120,0.487621,181.29,-0.08,4,1,5.944,-0.018,15.072,-1.01,-3.28,-0.03,1.15,1.54
2683,36,0.177377,120,0.487621,181.28,-0.32,4,1,5.94,-0.028,15.073,-1.02,-2.8,-0.03,1.17,1.58
2684,36,0.177376,120,0.487621,181.28,0.21,4,1.01,3.384,-7.047,-16.801,-1.01,-2.89,-0.03,1.13,1.53
2685,36,0.177376,120,0.487621,181.29,0.09,4,1.01,3.49,-4.625,-14.554,-1.03,-3.01,-0.03,1.19,1.48
2686,36,0.177376,120,0.487621,181.29,-0.57,4,0.97,-1.267,3.432,-19.797,-1.01,-3.18,-0.02,1.1,1.54
2687,36,0.177376,120,0.487621,181.29,-0.08,4,0.97,-0.334,6.146,7.541,-0.99,-3.11,-0.02,1.08,1.51
2688,36,0.177376,120,0.487621,181.29,0.25,4,0.97,0.863,-5.674,-19.999,-0.95,-3.31,-0.02,1.05,1.47
2689,36,0.177375,120,0.487621,181.29,-0.45,4,0.97,-1.584,-4.348,-5.506,-0.93,-3.35,-0.03,1.04,1.52
2690,36,0.177375,120,0.487621,181.29,0.37,4,0.97,-6.789,10.734,-19.697,-0.9,-3.44,-0.03,0.97,1.5
2691,36,0.177375,120,0.487621,181.3,0.37,4,1.01,7.93,-12.738,-20.079,-0.88,-3.27,-0.03,0.97,1.5
2692,36,0.177375,120,0.487621,181.29,0.54,4,1.01,1.036,2.598,-2.369,-0.86,-3.19,-0.03,0.99,1.5
2693,36,0.177375,120,0.487621,181.28,0.62,4,1.02,-11.045,8.353,-16.995,-0.84,-3.45,-0.03,0.96,1.53
2694,36,0.177375,120,0.487621,181.29,0.68,4,1.02,-10.283,9.387,-19.768,-0.84,-3.28,-0.03,1.02,1.51
2695,36,0.177374,120,0.487621,181.29,-0.01,4,1.02,6.604,-0.905,5.694,-0.88,-3.22,-0.03,1.1,1.43
2696,36,0.177374,120,0.487621,181.29,-0.02,4,1.02,4.605,-3.958,0.372,-0.91,-3.2,-0.03,1.16,1.45
2697,36,0.177374,120,0.487621,181.3,0.46,4,1.02,5.274,-7.985,-13.421,-0.93,-3.23,-0.03,1.13,1.45
2698,36,0.177374,120,0.487621,181.31,0.57,4,1.02,-2.42,-2.724,-2.289,-0.91,-3.33,-0.03,1.07,1.47
2699,36,0.177374,120,0.487621,181.32,0,4,1.02,-0.784,2.577,-16.952,-0.96,-3.34,-0.03,1.02,1.52
2700,36,0.177373,120,0.487621,181.33,0.36,4,1.02,3.843,2.204,-19.747,-0.94,-3.52,-0.03,1.07,1.48
2701,36,0.177373,120,0.487621,181.36,0.74,4,0.98,1.039,-7.351,-20.039,-0.89,-3.7,-0.03,1.04,1.48
2702,36,0.177373,120,0.487621,181.38,0.74,4,0.98,4.142,-10.329,-20.075,-0.88,-3.86,-0.03,1.01,1.5
2703,36,0.177373,120,0.487621,181.4,-0.01,4,0.98,1.907,-2.9,-12.313,-0.86,-3.86,-0.03,1.03,1.55
2704,36,0.177373,120,0.487621,181.43,0.11,4,1.02,-11.045,9.153,-8.791,-0.8,-3.53,-0.03,0.89,1.5
2705,36,0.177372,120,0.487621,181.44,-0.08,4,1.02,-13.916,9.085,-19.822,-0.79,-3.67,-0.03,0.9,1.47
2706,36,0.177372,120,0.487621,181.44,-0.08,4,0.95,7.494,3.557,16.562,-0.81,-3.45,-0.03,1.09,1.5
2707,36,0.177372,120,0.487621,181.44,-0.07,4,0.95,-9.905,8.072,-19.794,-0.79,-3.54,-0.03,0.98,1.47
2708,36,0.177372,120,0.487621,181.44,0.57,4,0.95,4.581,-13.214,-4.931,-0.81,-3.33,-0.03,0.94,1.45
2709,36,0.177372,120,0.487621,181.46,0.4,4,1.02,3.487,-5.528,16.743,-0.83,-3.07,-0.03,0.98,1.43
2710,36,0.177372,120,0.487621,181.48,0.4,4,1.02,3.245,-3.215,-13.841,-0.86,-3.16,-0.03,1.05,1.4
2711,36,0.177371,120,0.487621,181.53,0.29,4,1.02,1.091,-1.822,-3.086,-0.87,-3.19,-0.03,1.03,1.38
2712,36,0.177371,120,0.487621,181.53,0.62,4,1.02,-1.613,7.552,13.082,-0.84,-3.07,-0.03,1.01,1.35
2713,36,0.177371,120,0.487621,181.54,-0.25,4,1.02,3.138,-0.758,-19.838,-0.83,-3.26,-0.03,1.04,1.36
2714,36,0.177371,120,0.487621,181.54,0.06,4,0.94,-0.926,-4.771,-6.426,-0.85,-3.32,-0.03,1.04,1.37
2715,36,0.177371,120,0.487621,181.53,-0.02,4,0.94,11.697,-13.74,-20.051,-0.82,-3.45,-0.03,0.99,1.46
2716,36,0.177371,120,0.487621,181.53,-0.02,4,0.94,11.697,-13.74,-20.051,-0.82,-3.45,-0.03,0.99,1.46
2717,36,0.17737,120,0.487621,181.54,0.1,4,0.98,3.25,7.649,-19.625,-0.77,-3.34,-0.03,1.1,1.48
2718,36,0.17737,120,0.487621,181.55,0.74,4,0.98,-15.221,9.041,-19.835,-0.76,-3.52,-0.03,0.98,1.45
2719,36,0.17737,120,0.487621,181.58,0.51,4,1.03,6.854,-9.249,-5.573,-0.71,-3.54,-0.03,0.98,1.46
2720,36,0.17737,120,0.487621,181.6,-0.03,4,1.03,-8.42,5.66,-19.236,-0.75,-3.37,-0.03,1,1.47
2721,36,0.17737,120,0.487621,181.6,0.64,4,0.97,-3.58,1.036,-19.886,-0.76,-3.2,-0.03,1.01,1.48
2722,36,0.17737,120,0.487621,181.61,0.69,4,0.97,1.268,-2.761,-4.028,-0.74,-3.24,-0.03,0.98,1.49
2723,36,0.177369,120,0.487621,181.62,0.73,4,0.97,3.407,-1.174,-19.79,-0.72,-3.33,-0.03,1.01,1.54
2724,36,0.177369,120,0.487621,181.64,0.4,4,1,-2.107,7.887,-19.679,-0.72,-3.46,-0.03,1.01,1.57
2725,36,0.177369,120,0.487621,181.64,0.84,4,1,-6.973,8.001,14.496,-0.72,-3.29,-0.03,0.96,1.58
2726,36,0.177369,120,0.487621,181.65,0.02,4,1,8.881,-10.726,-20.057,-0.74,-3.38,-0.03,1.04,1.61
2727,36,0.177368,120,0.487621,181.71,-0.02,4,0.98,-15.034,12.346,-6.427,-0.82,-3.21,-0.03,0.94,1.64
2728,36,0.177368,120,0.487621,181.71,-0.02,4,0.98,-15.034,12.346,-6.427,-0.82,-3.21,-0.03,0.94,1.64
2729,36,0.177368,120,0.487621,181.72,0.27,4,1.03,3.861,-10.875,-0.509,-0.81,-3.23,-0.03,0.94,1.64
2730,36,0.177368,120,0.487621,181.72,0.33,4,1.03,6.315,0.448,10.974,-0.79,-3.03,-0.03,1.01,1.66
2731,36,0.177368,120,0.487621,181.72,0.58,4,0.97,-4.794,3.403,-18.169,-0.77,-2.88,-0.03,0.98,1.67
